"Record Type","Name","Prompt Text","Description","Model / Motion Effect","Tool Type","Generation Style","Visual Subject","Category","Preset","Aspect Ratio","Duration (s)","Quality","Badges","Word Count","Char Count","Asset Count","Asset Type","Thumbnail (repo path)","Full-Res Asset URL","Poster URL","Asset Pairing","Recreate Model","Lesson","Lesson Timestamp (s)","Confidence","Site Section","Extraction Source","Sample Media URL","Source Page URL"
"Preset / Effect","Glitch","","","","Motion Effect Preset","Glitch / Experimental","","","","","","","","","","5","video","thumbs/b9c46afb48454527__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/c6e90e44-d37b-4b38-a854-9a2cb5b9f595.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/c6e90e44-d37b-4b38-a854-9a2cb5b9f595.mp4","https://higgsfield.ai/motion/abcf4cae-51d6-413c-95bf-a586cd48391b/99ac433f-b250-4198-8ae4-d70426d7d9e8"
"Preset / Effect","Aquarium","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/f8eb1e401d98dff7__0.webp","https://cdn.higgsfield.ai/kling_video_sample/c42ffc69-a140-406f-b776-564f14f8e9df.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/c42ffc69-a140-406f-b776-564f14f8e9df.mp4","https://higgsfield.ai/motion/a5aad83f-c66b-44eb-a781-85132636253f/a9a74983-29ef-41e0-b536-d99dcfa1f2cb"
"Preset / Effect","Oni Mask","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/58b74a233cd3670b__0.webp","https://cdn.higgsfield.ai/seedance_sample/1cbc372e-6786-42b6-81a7-47812345e6b0.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/1cbc372e-6786-42b6-81a7-47812345e6b0.mp4","https://higgsfield.ai/motion/65b31c01-c7fb-4346-befc-698936ecd51d/f4c1599d-b230-41e8-869b-a491f1cab741"
"Preset / Effect","Air Bending","","","kling-v2-5-turbo","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/165613a582ca109c__0.webp","https://cdn.higgsfield.ai/kling_video_sample/2e39780b-a718-46ea-bcff-67fdd07299f3.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/2e39780b-a718-46ea-bcff-67fdd07299f3.mp4","https://higgsfield.ai/motion/c4dd8cc3-79a6-4366-b9a1-071ad848ddd2/77d7e1d7-291a-444b-848c-6338b51d143f"
"Preset / Effect","Yacht","","Multi-shot glamour with ocean backdrop, perfect for luxury or travel vibes.","Wan 2.5","Motion Effect Preset","","Landscape / Nature","","","","","","","","","5","video","thumbs/e80c0189208b4a5b__0.webp","https://cdn.higgsfield.ai/seedance_sample/770a77ec-14bd-4e11-b8de-32cf0766a33e.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/770a77ec-14bd-4e11-b8de-32cf0766a33e.mp4","https://higgsfield.ai/motion/f078c9d9-366a-4cbb-a89a-c5b5aec660d1"
"Preset / Effect","Flying Cam Transition","","The camera dives and soars with dizzying speed, pulling the subject through a first-person flight. Immersive, thrilling, and dynamic.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/d50ab69e781338d1__0.webp","https://cdn.higgsfield.ai/kling_video_sample/377e5f89-37b7-4d72-8a22-2802faabf4e5.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/377e5f89-37b7-4d72-8a22-2802faabf4e5.mp4","https://higgsfield.ai/motion/e43378b9-b20b-4158-a626-745bbbcacdbd"
"Preset / Effect","Flame Transition","","Fire bursts outward, wrapping the subject in blazing energy as the frame ignites. Hot, fierce, and intense.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","3","video","thumbs/ff4850fa34b11ef3__0.webp","https://cdn.higgsfield.ai/kling_video_sample/0083b39d-9f65-4973-8be1-e7508778a9a2.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/0083b39d-9f65-4973-8be1-e7508778a9a2.mp4","https://higgsfield.ai/motion/6641ebf5-1e07-4a8a-a435-b0ea374861e8"
"Preset / Effect","Rapid Zoom In","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/5f91a73cad9c20e0__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/cfe2354f-04a4-4954-b0e4-dbae389e2b6c.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/cfe2354f-04a4-4954-b0e4-dbae389e2b6c.mp4","https://higgsfield.ai/motion/3dee792a-3fb1-40e5-8f46-3a1db42d64b1/148fa962-7b52-460c-bfbf-71f558f3db79"
"Preset / Effect","Hole Transition","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","4","video","thumbs/250e1465f2b10f98__0.webp","https://cdn.higgsfield.ai/kling_video_sample/767eadb4-287d-4093-bbfa-c08e2ab2ea27.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/767eadb4-287d-4093-bbfa-c08e2ab2ea27.mp4","https://higgsfield.ai/motion/b03d3554-d088-49a4-8050-bda4bd2e456e/767eadb4-287d-4093-bbfa-c08e2ab2ea27"
"Preset / Effect","Objects Around","","","kling-v2-1","Motion Effect Preset","","Product / Object","","","","","","","","","5","video","thumbs/c6d44ee9a1146bf1__0.webp","https://cdn.higgsfield.ai/kling_video_sample/32d7a887-3f16-4945-9a5c-450bd7b3568a.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/32d7a887-3f16-4945-9a5c-450bd7b3568a.mp4","https://higgsfield.ai/motion/0275bb9f-7e50-4d45-84e4-3cb9dcbdd126/b1b6016e-1a65-49a5-bf50-905c15a45efa"
"Preset / Effect","Column Wipe","","Towering columns slide past, shifting the subject into a new scene. Structured, sleek, and architectural.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","4","video","thumbs/fdabd9c1a5746772__0.webp","https://cdn.higgsfield.ai/kling_video_sample/a53f7cbd-72dc-4081-808f-2aeb4eded6e3.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/a53f7cbd-72dc-4081-808f-2aeb4eded6e3.mp4","https://higgsfield.ai/motion/0b316480-075a-4999-bfde-c9710c0c6804"
"Preset / Effect","Monstrosity","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/8a1e64d227f1d98e__0.webp","https://cdn.higgsfield.ai/kling_video_sample/729d3083-97bf-4fcd-b68d-56ad8c155048.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/729d3083-97bf-4fcd-b68d-56ad8c155048.mp4","https://higgsfield.ai/motion/c918c004-b1fa-482f-8a4b-a23018036b77/729d3083-97bf-4fcd-b68d-56ad8c155048"
"Preset / Effect","Selfie Outfit","","Full or half-body selfie focused on showcasing the outfit. Great for fashion or fit checks","MiniMax Hailuo","Motion Effect Preset","UGC / Handheld; Fashion / Editorial","People / Portrait","","","","","","","","","5","video","thumbs/c967f8ede2aaed8c__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/38b0c1de-6973-43e8-b9cb-c48f05b84b8b.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/38b0c1de-6973-43e8-b9cb-c48f05b84b8b.mp4","https://higgsfield.ai/motion/960fc434-8aa9-4c5a-b2fd-8d896e5ff771"
"Preset / Effect","Hand Transition","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/3eb1f582b9f03178__0.webp","https://cdn.higgsfield.ai/kling_video_sample/cf9c9837-4383-4edf-898e-7f85b687eea5.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/cf9c9837-4383-4edf-898e-7f85b687eea5.mp4","https://higgsfield.ai/motion/7e9ac07e-703b-4b48-a466-d561d3d9c536/cf9c9837-4383-4edf-898e-7f85b687eea5"
"Preset / Effect","Mystification","","Smoke and illusions swirl, concealing the subject in layers of enigmatic mystery. Magical, secretive, and entrancing.","Wan 2.5","Motion Effect Preset","","People / Portrait; Abstract / Texture","","","","","","","","","5","video","thumbs/37854fc90aff5117__0.webp","https://cdn.higgsfield.ai/kling_video_sample/f90af860-17b5-4bd0-808e-e638c1976074.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/f90af860-17b5-4bd0-808e-e638c1976074.mp4","https://higgsfield.ai/motion/a3179faa-bd6e-4c2f-be7f-b74425c740bd"
"Preset / Effect","Melt Transition","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/c3fd36469ea67288__0.webp","https://cdn.higgsfield.ai/kling_video_sample/a742f71d-9e80-440f-b282-acbcd886ca38.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/a742f71d-9e80-440f-b282-acbcd886ca38.mp4","https://higgsfield.ai/motion/f064aa72-eb21-4691-a827-5f0fa9f4246c/e8f162c1-acaa-49c5-9119-b056db14f838"
"Preset / Effect","Caught in Action","","A sudden scene where a police officer grabs the subject, triggering a fast-paced fight. Intense, cinematic, and full of raw energy","MiniMax Hailuo","Motion Effect Preset","Cinematic / Film","People / Portrait; Architecture / Interior","","","","","","","","","5","video","thumbs/d2e1d17e0087fd5a__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/94619ac9-1ce4-41bc-8e25-1cff4d0a7cf6.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/94619ac9-1ce4-41bc-8e25-1cff4d0a7cf6.mp4","https://higgsfield.ai/motion/33bee4a1-a5e5-4f14-9cbb-6eaee0d53219"
"Preset / Effect","Downhill POV","","Simulates a fast, first-person ride down a slope with tight turns and bumps. Feels immersive, thrilling, and adrenaline-packed.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","1","image","thumbs/44e1eccb7a823ff7__0.webp","https://d1xarpci4ikg0w.cloudfront.net/ba7d54bd-f4f2-47c2-a0b3-4ffcc98ad62b.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/ba7d54bd-f4f2-47c2-a0b3-4ffcc98ad62b.webp","https://higgsfield.ai/motion/67a2ba8e-7f5a-4969-95f8-1326f44ba784"
"Preset / Effect","Bloom Mouth","","Person open mouth, petals or flower instead of tongue.","Wan 2.5","Motion Effect Preset","Product / Commercial","People / Portrait","","","","","","","","","3","video","thumbs/934210f31bd0c892__0.webp","https://static.higgsfield.ai/48418c27-2d94-4430-bfbd-32f62bb40367.mp4","https://static.higgsfield.ai/48418c27-2d94-4430-bfbd-32f62bb40367.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/48418c27-2d94-4430-bfbd-32f62bb40367.mp4","https://higgsfield.ai/motion/32332330-5b5c-4dd1-913c-e39ed6dd4c43"
"Preset / Effect","Plasma Explosion","","A sphere of raw plasma bursts outward, engulfing the subject in a radiant shockwave. Electrifying, explosive, and cosmic.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/145bfabaee376af5__0.webp","https://cdn.higgsfield.ai/kling_video_sample/15a795a3-41fc-4674-ae10-07f022107d46.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/15a795a3-41fc-4674-ae10-07f022107d46.mp4","https://higgsfield.ai/motion/fda25365-9d4e-4f0f-9bd4-ed2cc5ae6981"
"Preset / Effect","Snowboard Carving","","Highlights deep, controlled turns on a snowboard, with snow spraying out as the board slices the slope. Stylish and precise.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","1","image","thumbs/02260f1dc21a7d24__0.webp","https://d1xarpci4ikg0w.cloudfront.net/8f897cd5-adc6-483d-a11e-c852d6cd48eb.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/8f897cd5-adc6-483d-a11e-c852d6cd48eb.webp","https://higgsfield.ai/motion/2b17efea-9ae2-4f68-a934-3e8722abb955"
"Preset / Effect","Cyborg","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","3","video","thumbs/214af8c88ac19f8c__0.webp","https://cdn.higgsfield.ai/kling_video_sample/bc66e1ce-4241-4b78-9e13-12f91cfc02f4.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/bc66e1ce-4241-4b78-9e13-12f91cfc02f4.mp4","https://higgsfield.ai/motion/1f96bfce-ebca-4eb5-a521-0ccd4f1d73d9/bc66e1ce-4241-4b78-9e13-12f91cfc02f4"
"Preset / Effect","Column Wipe","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/487f66ef3a92198a__0.webp","https://cdn.higgsfield.ai/kling_video_sample/a53f7cbd-72dc-4081-808f-2aeb4eded6e3.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/a53f7cbd-72dc-4081-808f-2aeb4eded6e3.mp4","https://higgsfield.ai/motion/0b316480-075a-4999-bfde-c9710c0c6804/19c9ade1-758e-4012-9241-11945b638d4e"
"Preset / Effect","Oni Mask","","Subject wearing or revealing a dramatic Oni mask for impact.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/1456575df94ee670__0.webp","https://cdn.higgsfield.ai/seedance_sample/1cbc372e-6786-42b6-81a7-47812345e6b0.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/1cbc372e-6786-42b6-81a7-47812345e6b0.mp4","https://higgsfield.ai/motion/65b31c01-c7fb-4346-befc-698936ecd51d"
"Preset / Effect","Ballet","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/63fddf3e2d205e64__0.webp","https://cdn.higgsfield.ai/kling_video_sample/1c99b305-1dd6-4e5c-9adb-def106ca21be.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/1c99b305-1dd6-4e5c-9adb-def106ca21be.mp4","https://higgsfield.ai/motion/1b355f18-38f9-4d9e-bd25-d68f2af9c9db/fdce2c0a-d5fa-4534-b36c-b234ca564d5c"
"Preset / Effect","Happy","","Pure, expressive joy — smiling, laughing, and carefree movement.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/62e510c76dcbdfd1__0.webp","https://cdn.higgsfield.ai/seedance_sample/a2cc33a3-f8d4-45bf-a959-6e157f3262fe.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/a2cc33a3-f8d4-45bf-a959-6e157f3262fe.mp4","https://higgsfield.ai/motion/236bf362-b202-4970-92da-bdc181e63d38"
"Preset / Effect","Earth Wave","","The subject crumbles into flowing soil and stone, surging across the ground as a rolling wave of earth before reforming in a new location. Grounded, elemental, and transformative","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/22f8f4d656bbfcdb__0.webp","https://cdn.higgsfield.ai/kling_video_sample/6ffb0565-3fc8-48fc-aaeb-0e79c1391627.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/6ffb0565-3fc8-48fc-aaeb-0e79c1391627.mp4","https://higgsfield.ai/motion/fb52e9a0-c6e2-498e-8adb-6611b80808e3"
"Preset / Effect","Water Element","","Waves surge and droplets cascade as the subject is enveloped in flowing liquid motion. Refreshing, fluid, and dynamic.","Wan 2.5","Motion Effect Preset","","People / Portrait; Food / Drink; Abstract / Texture","","","","","","","","","5","video","thumbs/4668e48060859e20__0.webp","https://cdn.higgsfield.ai/kling_video_sample/b0c3bb70-2d67-449e-9635-53b7a5ca45d1.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/b0c3bb70-2d67-449e-9635-53b7a5ca45d1.mp4","https://higgsfield.ai/motion/ef6175ef-51dc-4cbe-926a-b82dbce66ec8"
"Preset / Effect","Flashback","","Soft, nostalgic framing with a past-memory vibe.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/8fe8cd3f709cdc9c__0.webp","https://cdn.higgsfield.ai/seedance_sample/7dcff871-c137-4236-90ff-8e854962cc71.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/7dcff871-c137-4236-90ff-8e854962cc71.mp4","https://higgsfield.ai/motion/f31f9d2e-cfd8-4375-9242-84c6b04826ba"
"Preset / Effect","Beach Ride","","A taxi takes a subject to a scenic beach.","Wan 2.5","Motion Effect Preset","","People / Portrait; Landscape / Nature","","","","","","","","","5","video","thumbs/03c0fa6fb0581f65__0.webp","https://cdn.higgsfield.ai/seedance_sample/60a8afa1-e4fe-4e45-b076-5ee227667477.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/60a8afa1-e4fe-4e45-b076-5ee227667477.mp4","https://higgsfield.ai/motion/051dda1d-fcb8-44e7-a451-7ad256886293"
"Preset / Effect","Jib down","","Camera descends toward the subject. Good for intros, reveals, or building mood","MiniMax Hailuo","Motion Effect Preset","","People / Portrait; Architecture / Interior","","","","","","","","","5","video","thumbs/6033aa5ee4690c24__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/491a3c23-51c7-420d-8551-0b0c3798c7de.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/491a3c23-51c7-420d-8551-0b0c3798c7de.mp4","https://higgsfield.ai/motion/4e2318ed-572e-4d5a-bcf9-7e70e4755a52"
"Preset / Effect","Screamer","","A sudden, distorted face with a piercing shriek. The ultimate jump-scare moment","MiniMax 2.3","Motion Effect Preset","","People / Portrait","","","","","","","","","4","video","thumbs/65586be9eec708e6__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_motion/b5d3a4c4-8378-468c-99f9-6ec67fc4f37a.mp4","https://cdn.higgsfield.ai/minimax_hailuo_motion/f9493442-5c94-455f-8480-33a873a2107a.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_motion/b5d3a4c4-8378-468c-99f9-6ec67fc4f37a.mp4","https://higgsfield.ai/motion/55d9f3d5-26cd-4300-92e6-785c25bc0f49"
"Preset / Effect","Splash Transition","","A crashing wall of water engulfs the subject, dissolving seamlessly into the next shot. Energetic, fluid, and powerful.","Wan 2.5","Motion Effect Preset","","People / Portrait; Food / Drink","","","","","","","","","5","video","thumbs/710d13f899b7daa2__0.webp","https://cdn.higgsfield.ai/kling_video_sample/d096c734-8a89-4a38-a5cc-fe99e5b44d37.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/d096c734-8a89-4a38-a5cc-fe99e5b44d37.mp4","https://higgsfield.ai/motion/105c744b-05bf-44ae-ba34-5a7144f4ec46"
"Preset / Effect","Mirror Selfie","","Captured in front of a mirror, showing both the subject and phone. Classic, personal, and casual.","MiniMax Hailuo","Motion Effect Preset","UGC / Handheld","People / Portrait; Product / Object","","","","","","","","","5","video","thumbs/2c7271726932989b__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/852d1a2d-6e53-4f5a-8539-9dc0e0ffbb69.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/852d1a2d-6e53-4f5a-8539-9dc0e0ffbb69.mp4","https://higgsfield.ai/motion/c4fc76cf-759d-4bb5-b8fc-a96eb2a67aac"
"Preset / Effect","Ice rose","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","4","video","thumbs/33d04e9bcf3e09ea__0.webp","https://cdn.higgsfield.ai/kling_video_sample/d0ac4638-b066-4a0f-85a6-15d9485a0230.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/d0ac4638-b066-4a0f-85a6-15d9485a0230.mp4","https://higgsfield.ai/motion/9988713b-2215-4105-bc83-c92518dd2062/d0ac4638-b066-4a0f-85a6-15d9485a0230"
"Preset / Effect","Maggot Swarm","","Maggots burst from the mouth and eyes, crawling everywhere. Pure body horror nightmare fuel","MiniMax 2.3","Motion Effect Preset","Horror / Thriller","People / Portrait","","","","","","","","","4","video","thumbs/4006d0f05b723102__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_motion/bd04ebd9-5217-4f49-99d3-f14ea6e246b3.mp4","https://cdn.higgsfield.ai/minimax_hailuo_motion/b9c8fb92-490b-4bb8-ab6d-fc030df6298f.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_motion/bd04ebd9-5217-4f49-99d3-f14ea6e246b3.mp4","https://higgsfield.ai/motion/f003fcb9-2901-4e0a-9eee-baaea41b7d6d"
